"species","term_ID","term_description","observed_gene_count","background_gene_count","strength","signal","false_discovery_rate","matching_proteins_id_network","matching_proteins_labels_network","annotation","dataset","category_of_interest","enrichment_method","protein_db","taxon_id","assembly_name","stringdb_id"
"Aedes aegypti","GO:0007494","Midgut development",6,26,0.68,0.33,0.0424,"7159.Q0IE99","AAEL012977","AAEL012977-PA.","GO Biological Process","other","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0007494","Midgut development",6,26,0.68,0.33,0.0424,"7159.Q16LU2","AAEL012517","AAEL012517-PA.","GO Biological Process","other","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0007494","Midgut development",6,26,0.68,0.33,0.0424,"7159.Q16UC4","AAEL009947","Homeotic antennapedia protein, putative.","GO Biological Process","other","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0007494","Midgut development",6,26,0.68,0.33,0.0424,"7159.Q174W8","GPRFZ2","AAEL006778-PA; Belongs to the G-protein coupled receptor Fz/Smo family.","GO Biological Process","other","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0007494","Midgut development",6,26,0.68,0.33,0.0424,"7159.Q17KU1","AAEL001567","Myocyte-specific enhancer factor 2d.","GO Biological Process","other","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0043068","Positive regulation of programmed cell death",12,94,0.43,0.3,0.0453,"7159.J9HJ36","J9HJ36_AEDAE","Non-specific serine/threonine protein kinase; May play a role in the response to environmental stress. Appears to act upstream of the JUN N-terminal pathway.","GO Biological Process","immune","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0043068","Positive regulation of programmed cell death",12,94,0.43,0.3,0.0453,"7159.Q16G52","AAEL014519","AAEL014519-PA.","GO Biological Process","immune","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0043068","Positive regulation of programmed cell death",12,94,0.43,0.3,0.0453,"7159.Q16HY7","AAEL013859","Mitogen-activated protein kinase kinase kinase 3, mapkkk3, mekk3.","GO Biological Process","immune","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0043068","Positive regulation of programmed cell death",12,94,0.43,0.3,0.0453,"7159.Q16SB0","AAEL010643","AAEL010643-PA.","GO Biological Process","immune","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0043068","Positive regulation of programmed cell death",12,94,0.43,0.3,0.0453,"7159.Q16UZ9","AAEL009739","AAEL009739-PA.","GO Biological Process","immune","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0043068","Positive regulation of programmed cell death",12,94,0.43,0.3,0.0453,"7159.Q16WX3","AAEL009057","AAEL009057-PA; Belongs to the cyclin family.","GO Biological Process","immune","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0043068","Positive regulation of programmed cell death",12,94,0.43,0.3,0.0453,"7159.Q176F7","AAEL006373","AAEL006373-PB.","GO Biological Process","immune","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0043068","Positive regulation of programmed cell death",12,94,0.43,0.3,0.0453,"7159.Q177S2","AAEL006038","AAEL006038-PA.","GO Biological Process","immune","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0043068","Positive regulation of programmed cell death",12,94,0.43,0.3,0.0453,"7159.Q179U2","AAEL005512","Speckle-type poz protein.","GO Biological Process","immune","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0043068","Positive regulation of programmed cell death",12,94,0.43,0.3,0.0453,"7159.Q17HS6","AAEL002594","AAEL002594-PA.","GO Biological Process","immune","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0043068","Positive regulation of programmed cell death",12,94,0.43,0.3,0.0453,"7159.Q17J33","AAEL002171","Ubiquitin specific proteinase.","GO Biological Process","immune","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0043068","Positive regulation of programmed cell death",12,94,0.43,0.3,0.0453,"7159.Q17MT6","ARK","Apaf-1 Related Killer.","GO Biological Process","immune","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:1903146","Regulation of autophagy of mitochondrion",5,18,0.76,0.33,0.0464,"7159.Q16QQ5","AAEL011215","F-box and WD40 domain protein 7 (fbw7).","GO Biological Process","immune","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:1903146","Regulation of autophagy of mitochondrion",5,18,0.76,0.33,0.0464,"7159.Q16SL7","AAEL010555","AAEL010555-PA.","GO Biological Process","immune","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:1903146","Regulation of autophagy of mitochondrion",5,18,0.76,0.33,0.0464,"7159.Q17C93","AAEL004651","Multiple ankyrin repeats single kh domain protein.","GO Biological Process","immune","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:1903146","Regulation of autophagy of mitochondrion",5,18,0.76,0.33,0.0464,"7159.Q17PP8","CUSOD4","Superoxide dismutase [Cu-Zn]; Destroys radicals which are normally produced within the cells and which are toxic to biological systems. Belongs to the Cu-Zn superoxide dismutase family.","GO Biological Process","immune","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:1903146","Regulation of autophagy of mitochondrion",5,18,0.76,0.33,0.0464,"7159.Q1DGR6","AAEL015522","AAEL015522-PA.","GO Biological Process","immune","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0030424","Axon",39,291,0.45,0.78,1.3e-05,"7159.J9EAN8","J9EAN8_AEDAE","AAEL010145-PC.","GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0030424","Axon",39,291,0.45,0.78,1.3e-05,"7159.J9HSS4","GPRgr39e","Gustatory receptor; Gustatory receptor which mediates acceptance or avoidance behavior, depending on its substrates; Belongs to the insect chemoreceptor superfamily. Gustatory receptor (GR) family.","GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0030424","Axon",39,291,0.45,0.78,1.3e-05,"7159.Q0IEC5","AAEL011417","AAEL011417-PA.","GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0030424","Axon",39,291,0.45,0.78,1.3e-05,"7159.Q0IFC5","AAEL005895","AAEL005895-PA.","GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0030424","Axon",39,291,0.45,0.78,1.3e-05,"7159.Q16HN0","AAEL013969","Syndecan; Cell surface proteoglycan; Belongs to the syndecan proteoglycan family.","GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0030424","Axon",39,291,0.45,0.78,1.3e-05,"7159.Q16IW8","AAEL013529","AAEL013529-PA.","GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0030424","Axon",39,291,0.45,0.78,1.3e-05,"7159.Q16LS6","AAEL012541","AAEL012541-PA.","GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0030424","Axon",39,291,0.45,0.78,1.3e-05,"7159.Q16M53","AAEL012420","AAEL012420-PA.","GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0030424","Axon",39,291,0.45,0.78,1.3e-05,"7159.Q16M54","AAEL012416","AAEL012416-PA.","GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0030424","Axon",39,291,0.45,0.78,1.3e-05,"7159.Q16ML6","AAEL012262","Putative neural cell adhesion molecule l1.","GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0030424","Axon",39,291,0.45,0.78,1.3e-05,"7159.Q16N83","AAEL012065","Cytoplasmic polyadenylation element binding protein (cpeb).","GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0030424","Axon",39,291,0.45,0.78,1.3e-05,"7159.Q16PP6","AAEL011565","AAEL011565-PA.","GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0030424","Axon",39,291,0.45,0.78,1.3e-05,"7159.Q16RM1","AAEL010908","AAEL010908-PA.","GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0030424","Axon",39,291,0.45,0.78,1.3e-05,"7159.Q16RU6","AAEL010835","Mitogen-activated protein kinase kinase kinase.","GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0030424","Axon",39,291,0.45,0.78,1.3e-05,"7159.Q16WF1","AAEL009240","AAEL009240-PA.","GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0030424","Axon",39,291,0.45,0.78,1.3e-05,"7159.Q16WM1","AAEL009175","AAEL009175-PA.","GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0030424","Axon",39,291,0.45,0.78,1.3e-05,"7159.Q16WM8","AAEL009173","AAEL009173-PA.","GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0030424","Axon",39,291,0.45,0.78,1.3e-05,"7159.Q16XQ1","AAEL008816","Vesicular monoamine transporter, putative.","GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0030424","Axon",39,291,0.45,0.78,1.3e-05,"7159.Q16Y82","AAEL008622","AAEL008622-PA.","GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0030424","Axon",39,291,0.45,0.78,1.3e-05,"7159.Q16Y83","AAEL008634","Mitogen-activated protein kinase.","GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0030424","Axon",39,291,0.45,0.78,1.3e-05,"7159.Q16Z01","AAEL008371","AAEL008371-PA.","GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0030424","Axon",39,291,0.45,0.78,1.3e-05,"7159.Q170K8","AAEL007876","Tyrosine protein kinase with ig domain; Belongs to the protein kinase superfamily. Tyr protein kinase family.","GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0030424","Axon",39,291,0.45,0.78,1.3e-05,"7159.Q170V1","AAEL007791","AAEL007791-PA.","GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0030424","Axon",39,291,0.45,0.78,1.3e-05,"7159.Q172A2","AAEL007470","AAEL007470-PA.","GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0030424","Axon",39,291,0.45,0.78,1.3e-05,"7159.Q174K3","AAEL006876","AAEL006876-PA.","GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0030424","Axon",39,291,0.45,0.78,1.3e-05,"7159.Q179N7","AAEL005581","Transporter; Belongs to the sodium:neurotransmitter symporter (SNF) (TC 2.A.22) family.","GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0030424","Axon",39,291,0.45,0.78,1.3e-05,"7159.Q179X5","AAEL005463","AAEL005463-PA.","GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0030424","Axon",39,291,0.45,0.78,1.3e-05,"7159.Q17B43","AAEL005099","Rap GTPase-activating protein.","GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0030424","Axon",39,291,0.45,0.78,1.3e-05,"7159.Q17B44","AAEL005089","AAEL005089-PA.","GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0030424","Axon",39,291,0.45,0.78,1.3e-05,"7159.Q17C39","AAEL004717","AAEL004717-PA.","GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0030424","Axon",39,291,0.45,0.78,1.3e-05,"7159.Q17CG1","AAEL004549","AAEL004549-PA.","GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0030424","Axon",39,291,0.45,0.78,1.3e-05,"7159.Q17E44","AAEL003953","Map/microtubule affinity-regulating kinase 2,4.","GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0030424","Axon",39,291,0.45,0.78,1.3e-05,"7159.Q17FH9","AAEL003416","Sorting nexin; Belongs to the sorting nexin family.","GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0030424","Axon",39,291,0.45,0.78,1.3e-05,"7159.Q17GI1","AAEL003013","AAEL003013-PA; Belongs to the protein kinase superfamily.","GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0030424","Axon",39,291,0.45,0.78,1.3e-05,"7159.Q17L66","AAEL001468","AAEL001468-PA.","GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0030424","Axon",39,291,0.45,0.78,1.3e-05,"7159.Q17L67","AAEL001454","AAEL001454-PA.","GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0030424","Axon",39,291,0.45,0.78,1.3e-05,"7159.Q17M42","AAEL001104","AAEL001104-PA.","GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0030424","Axon",39,291,0.45,0.78,1.3e-05,"7159.Q17MX1","AAEL000868","AAEL000868-PA.","GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0030424","Axon",39,291,0.45,0.78,1.3e-05,"7159.Q1HQR4","AAEL009317","RAB family GTPase.","GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0045202","Synapse",44,362,0.41,0.74,1.57e-05,"7159.Q0IEC5","AAEL011417","AAEL011417-PA.","GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0045202","Synapse",44,362,0.41,0.74,1.57e-05,"7159.Q0IEP7","AAEL008354","AAEL008354-PA; Belongs to the ligand-gated ion channel (TC 1.A.9) family.","GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0045202","Synapse",44,362,0.41,0.74,1.57e-05,"7159.Q0IGG1","AAEL000405","Odd Oz protein.","GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0045202","Synapse",44,362,0.41,0.74,1.57e-05,"7159.Q16HN0","AAEL013969","Syndecan; Cell surface proteoglycan; Belongs to the syndecan proteoglycan family.","GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0045202","Synapse",44,362,0.41,0.74,1.57e-05,"7159.Q16IW8","AAEL013529","AAEL013529-PA.","GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0045202","Synapse",44,362,0.41,0.74,1.57e-05,"7159.Q16JK2","AAEL013308","Odd Oz protein.","GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0045202","Synapse",44,362,0.41,0.74,1.57e-05,"7159.Q16JQ4","AAEL013252","AAEL013252-PB.","GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0045202","Synapse",44,362,0.41,0.74,1.57e-05,"7159.Q16LS6","AAEL012541","AAEL012541-PA.","GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0045202","Synapse",44,362,0.41,0.74,1.57e-05,"7159.Q16M53","AAEL012420","AAEL012420-PA.","GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0045202","Synapse",44,362,0.41,0.74,1.57e-05,"7159.Q16M54","AAEL012416","AAEL012416-PA.","GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0045202","Synapse",44,362,0.41,0.74,1.57e-05,"7159.Q16ML6","AAEL012262","Putative neural cell adhesion molecule l1.","GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0045202","Synapse",44,362,0.41,0.74,1.57e-05,"7159.Q16N83","AAEL012065","Cytoplasmic polyadenylation element binding protein (cpeb).","GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0045202","Synapse",44,362,0.41,0.74,1.57e-05,"7159.Q16PP6","AAEL011565","AAEL011565-PA.","GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0045202","Synapse",44,362,0.41,0.74,1.57e-05,"7159.Q16R23","AAEL011105","AAEL011105-PB.","GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0045202","Synapse",44,362,0.41,0.74,1.57e-05,"7159.Q16RU6","AAEL010835","Mitogen-activated protein kinase kinase kinase.","GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Aedes aegypti","GO:0045202","Synapse",44,362,0.41,0.74,1.57e-05,"7159.Q16SB0","AAEL010643","AAEL010643-PA.","GO Cellular Component","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
