"uniprot_id","species","mirna","mirna_expression","common_mirna","term_ID","term_description","observed_gene_count","background_gene_count","strength","signal","false_discovery_rate","matching_proteins_labels_network","annotation_stringdb","protein_name_uniprot","cc_function_uniprot","go_p_uniprot","go_f_uniprot","description_eggnog","preferred_name_eggnog","pfams_eggnog","interpro_description_ips","signature_description_ips","dataset","category_of_interest","enrichment_method","protein_db","taxon_id","assembly_name","stringdb_id","log10_fdr","term_wrapped"
"Q16UK1","Aedes aegypti","aae-mir-5119-5p","up-regulated","no","GO:0009987","Cellular process",47,9342,0.16,0.28,0.0056,"AAEL009871",NA,"Germinal-center associated nuclear protein","As a component of the TREX-2 complex, involved in the export of mRNAs to the cytoplasm through the nuclear pores. Through the acetylation of histones, affects the assembly of nucleosomes at immunoglobulin variable region genes and promotes the recruitment and positioning of transcription complex to favor DNA cytosine deaminase AICDA/AID targeting, hence promoting somatic hypermutations","mRNA export from nucleus",NA,"MCM3AP domain of GANP","MCM3AP","CID_GANP,MCM3AP_GANP,NupH_GANP,RRM_1,SAC3_GANP","SAC3/GANP/THP3, conserved domain","SAC3/GANP family","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.2518119729938,"Cellular process"
"Q171K9","Aedes aegypti","aae-mir-5119-5p","up-regulated","no","GO:0009987","Cellular process",47,9342,0.16,0.28,0.0056,"TOLL5A",NA,NA,NA,"signal transduction","signaling receptor activity","Toll-like Receptor","Tl","LRRNT,LRR_5,LRR_8,TIR","Leucine-rich repeat","Leucine Rich Repeat","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.2518119729938,"Cellular process"
"Q17HA9","Aedes aegypti","aae-mir-5119-5p","up-regulated","no","GO:0009987","Cellular process",47,9342,0.16,0.28,0.0056,"AAEL002754",NA,NA,NA,"cell-cell adhesion","cell adhesion molecule binding","CD80-like C2-set immunoglobulin domain","KIRREL","C2-set_2,I-set,Ig_2,Ig_3,ig",NA,"Immunoglobulin domain","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.2518119729938,"Cellular process"
"Q17HG6","Aedes aegypti","aae-mir-5119-5p","up-regulated","no","GO:0009987","Cellular process",47,9342,0.16,0.28,0.0056,"AAEL002690",NA,NA,NA,"motor neuron axon guidance",NA,"Beat protein",NA,"C2-set_2,Ig_3","CD80-like, immunoglobulin C2-set","CD80-like C2-set immunoglobulin domain","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.2518119729938,"Cellular process"
"Q16GL8","Aedes aegypti","aae-mir-34-5p","up-regulated","no","GO:0016020","Membrane",120,3921,0.14,0.34,0.0081,"AAEL014337","Mitotic protein phosphatase 1 regulator, putative.",NA,NA,NA,NA,"Toll-like Receptor","Tl","LRRNT,LRR_5,LRR_8,TIR","Leucine-rich repeat","Leucine rich repeat","GO Cellular Component",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.09151498112135,"Membrane"
"Q16MK6","Aedes aegypti","aae-mir-34-5p","up-regulated","no","GO:0016020","Membrane",120,3921,0.14,0.34,0.0081,"AAEL012272","Peptidylprolyl isomerase.","peptidylprolyl isomerase",NA,"negative regulation of apoptotic process","peptidyl-prolyl cis-trans isomerase activity; protein folding chaperone","Peptidylprolyl isomerase","FKBP8","FKBP_C,TPR_1,TPR_2,TPR_8","FKBP-type peptidyl-prolyl cis-trans isomerase domain","FKBP-type peptidyl-prolyl cis-trans isomerase","GO Cellular Component",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.09151498112135,"Membrane"
"Q170K8","Aedes aegypti","aae-mir-34-5p","up-regulated","no","GO:0016020","Membrane",120,3921,0.14,0.34,0.0081,"AAEL007876","Tyrosine protein kinase with ig domain; Belongs to the protein kinase superfamily. Tyr protein kinase family.","Tyrosine-protein kinase-like otk","Acts as a calcium-dependent, homophilic cell adhesion molecule that regulates neural recognition during the development of the nervous system. Component of the repulsive Plexin signaling response to regulate motor axon guidance at the embryonic stage. Also component of a receptor complex that is required in the adult visual system to innervate the lamina layer; specific targeting of R1-R6 axons","cell surface receptor protein tyrosine kinase signaling pathway; neurogenesis; positive regulation of neuron projection development; positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction","ATP binding; metal ion binding; transmembrane receptor protein tyrosine kinase activity","Tyrosine protein kinase with ig domain","PTK7","I-set,Ig_3,Pkinase_Tyr","Immunoglobulin I-set","Immunoglobulin I-set domain","GO Cellular Component",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.09151498112135,"Membrane"
"Q170K9","Aedes aegypti","aae-mir-34-5p","up-regulated","no","GO:0016020","Membrane",120,3921,0.14,0.34,0.0081,"AAEL007890",NA,NA,NA,"cell development",NA,"Immunoglobulin C-2 Type",NA,"Ig_3",NA,"Immunoglobulin domain","GO Cellular Component",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.09151498112135,"Membrane"
"Q171J8","Aedes aegypti","aae-mir-34-5p","up-regulated","no","GO:0016020","Membrane",120,3921,0.14,0.34,0.0081,"TOLL1A","Toll-like receptor; Belongs to the Toll-like receptor family.",NA,NA,"toll-like receptor signaling pathway","signaling receptor activity","Toll-like Receptor","Tl","LRRNT,LRR_5,LRR_8,TIR","Toll/interleukin-1 receptor homology (TIR) domain","TIR domain","GO Cellular Component",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.09151498112135,"Membrane"
"Q17DL2","Aedes aegypti","aae-mir-34-5p","up-regulated","no","GO:0016020","Membrane",120,3921,0.14,0.34,0.0081,"AAEL004133",NA,NA,NA,"cell-cell adhesion","cell adhesion molecule binding","Echinoid","igcm-1","C2-set_2,I-set,Ig_3,V-set,fn3,ig","Immunoglobulin V-set domain","Immunoglobulin V-set domain","GO Cellular Component",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.09151498112135,"Membrane"
"Q17G69","Aedes aegypti","aae-mir-34-5p","up-regulated","no","GO:0016020","Membrane",120,3921,0.14,0.34,0.0081,"AAEL003169",NA,NA,NA,"cell-cell adhesion","cell adhesion molecule binding","Immunoglobulin C-2 Type","igcm-1","C2-set_2,I-set,Ig_3,V-set,fn3",NA,"Immunoglobulin domain","GO Cellular Component",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.09151498112135,"Membrane"
"Q17G70","Aedes aegypti","aae-mir-34-5p","up-regulated","no","GO:0016020","Membrane",120,3921,0.14,0.34,0.0081,"AAEL003167",NA,NA,NA,"cell-cell adhesion","cell adhesion molecule binding","CD80-like C2-set immunoglobulin domain","igcm-1","C2-set_2,I-set,Ig_3,V-set,fn3","Immunoglobulin V-set domain","Immunoglobulin V-set domain","GO Cellular Component",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.09151498112135,"Membrane"
"Q17NJ1","Aedes aegypti","aae-mir-34-5p","up-regulated","no","GO:0016020","Membrane",120,3921,0.14,0.34,0.0081,"TOLL8",NA,NA,NA,"signal transduction",NA,"Toll - interleukin 1 - resistance",NA,"LRR_5,LRR_8,TIR,TIR_2","Leucine-rich repeat","Leucine rich repeat","GO Cellular Component",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.09151498112135,"Membrane"
"Q16F16","Aedes aegypti","aae-mir-34-5p","up-regulated","no","GO:0005622","Intracellular anatomical structure",230,8713,0.07,0.32,0.0083,"AAEL014933","Peptidylprolyl isomerase.","peptidylprolyl isomerase",NA,"negative regulation of apoptotic process","peptidyl-prolyl cis-trans isomerase activity; protein folding chaperone","Peptidylprolyl isomerase","FKBP8","FKBP_C,TPR_1,TPR_2,TPR_8","FKBP-type peptidyl-prolyl cis-trans isomerase domain","FKBP-type peptidyl-prolyl cis-trans isomerase","GO Cellular Component",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.08092190762393,"Intracellular anatomical
structure"
"Q16MK4","Aedes aegypti","aae-mir-34-5p","up-regulated","no","GO:0005622","Intracellular anatomical structure",230,8713,0.07,0.32,0.0083,"AAEL012273",NA,NA,NA,"hematopoietic progenitor cell differentiation",NA,"Armadillo repeat-containing protein 6","ARMC6","Arm","LRRK2, ARM repeat domain","LRRK2 ARM repeat","GO Cellular Component",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.08092190762393,"Intracellular anatomical
structure"
"Q16MK6","Aedes aegypti","aae-mir-34-5p","up-regulated","no","GO:0005622","Intracellular anatomical structure",230,8713,0.07,0.32,0.0083,"AAEL012272","Peptidylprolyl isomerase.","peptidylprolyl isomerase",NA,"negative regulation of apoptotic process","peptidyl-prolyl cis-trans isomerase activity; protein folding chaperone","Peptidylprolyl isomerase","FKBP8","FKBP_C,TPR_1,TPR_2,TPR_8","FKBP-type peptidyl-prolyl cis-trans isomerase domain","FKBP-type peptidyl-prolyl cis-trans isomerase","GO Cellular Component",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.08092190762393,"Intracellular anatomical
structure"
"Q171J8","Aedes aegypti","aae-mir-34-5p","up-regulated","no","GO:0005622","Intracellular anatomical structure",230,8713,0.07,0.32,0.0083,"TOLL1A","Toll-like receptor; Belongs to the Toll-like receptor family.",NA,NA,"toll-like receptor signaling pathway","signaling receptor activity","Toll-like Receptor","Tl","LRRNT,LRR_5,LRR_8,TIR","Toll/interleukin-1 receptor homology (TIR) domain","TIR domain","GO Cellular Component",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.08092190762393,"Intracellular anatomical
structure"
"Q178N5","Aedes aegypti","aae-mir-34-5p","up-regulated","no","GO:0005622","Intracellular anatomical structure",230,8713,0.07,0.32,0.0083,"AAEL005832",NA,"Programmed cell death protein 4",NA,"negative regulation of DNA-templated transcription",NA,"Programmed cell death","PDCD4","MA3","Initiation factor eIF-4 gamma, MA3","MA3 domain","GO Cellular Component",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.08092190762393,"Intracellular anatomical
structure"
"Q17DL2","Aedes aegypti","aae-mir-34-5p","up-regulated","no","GO:0005622","Intracellular anatomical structure",230,8713,0.07,0.32,0.0083,"AAEL004133",NA,NA,NA,"cell-cell adhesion","cell adhesion molecule binding","Echinoid","igcm-1","C2-set_2,I-set,Ig_3,V-set,fn3,ig","Immunoglobulin V-set domain","Immunoglobulin V-set domain","GO Cellular Component",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.08092190762393,"Intracellular anatomical
structure"
"Q17G69","Aedes aegypti","aae-mir-34-5p","up-regulated","no","GO:0005622","Intracellular anatomical structure",230,8713,0.07,0.32,0.0083,"AAEL003169",NA,NA,NA,"cell-cell adhesion","cell adhesion molecule binding","Immunoglobulin C-2 Type","igcm-1","C2-set_2,I-set,Ig_3,V-set,fn3",NA,"Immunoglobulin domain","GO Cellular Component",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.08092190762393,"Intracellular anatomical
structure"
"Q17MT6","Aedes aegypti","aae-mir-34-5p","up-regulated","no","GO:0005622","Intracellular anatomical structure",230,8713,0.07,0.32,0.0083,"ARK","Apaf-1 Related Killer.",NA,NA,"apoptotic process","ADP binding","WD40 repeats",NA,"ANAPC4_WD40,CARD,NB-ARC,WD40","NB-ARC","NB-ARC domain","GO Cellular Component",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.08092190762393,"Intracellular anatomical
structure"
"Q0IE98","Aedes aegypti","aae-mir-5119-5p","up-regulated","no","GO:0008201","Heparin binding",4,28,1.61,0.68,0.0089,"AAEL012979",NA,NA,NA,NA,NA,"Immunoglobulin domain",NA,"I-set","EGF-like domain","EGF-like domain","GO Molecular Function",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.05060999335509,"Heparin binding"
"Q0IE99","Aedes aegypti","aae-mir-5119-5p","up-regulated","no","GO:0008201","Heparin binding",4,28,1.61,0.68,0.0089,"AAEL012977",NA,NA,NA,NA,"protein kinase activity","Immunoglobulin domain",NA,"I-set","Immunoglobulin I-set","Immunoglobulin I-set domain","GO Molecular Function",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.05060999335509,"Heparin binding"
"Q0IE98","Aedes aegypti","aae-mir-5119-5p","up-regulated","no","GO:0007422","Peripheral nervous system development",4,53,1.33,0.64,0.009,"AAEL012979",NA,NA,NA,NA,NA,"Immunoglobulin domain",NA,"I-set","EGF-like domain","EGF-like domain","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.04575749056068,"Peripheral nervous system
development"
"Q0IE99","Aedes aegypti","aae-mir-5119-5p","up-regulated","no","GO:0007422","Peripheral nervous system development",4,53,1.33,0.64,0.009,"AAEL012977",NA,NA,NA,NA,"protein kinase activity","Immunoglobulin domain",NA,"I-set","Immunoglobulin I-set","Immunoglobulin I-set domain","GO Biological Process","neuro","stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.04575749056068,"Peripheral nervous system
development"
"Q170K8","Aedes aegypti","aae-mir-34-5p","up-regulated","no","GO:0120025","Plasma membrane bounded cell projection",37,847,0.29,0.38,0.0093,"AAEL007876","Tyrosine protein kinase with ig domain; Belongs to the protein kinase superfamily. Tyr protein kinase family.","Tyrosine-protein kinase-like otk","Acts as a calcium-dependent, homophilic cell adhesion molecule that regulates neural recognition during the development of the nervous system. Component of the repulsive Plexin signaling response to regulate motor axon guidance at the embryonic stage. Also component of a receptor complex that is required in the adult visual system to innervate the lamina layer; specific targeting of R1-R6 axons","cell surface receptor protein tyrosine kinase signaling pathway; neurogenesis; positive regulation of neuron projection development; positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction","ATP binding; metal ion binding; transmembrane receptor protein tyrosine kinase activity","Tyrosine protein kinase with ig domain","PTK7","I-set,Ig_3,Pkinase_Tyr","Immunoglobulin I-set","Immunoglobulin I-set domain","GO Cellular Component",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.03151705144606,"Plasma membrane bounded cell
projection"
"Q0IE98","Aedes aegypti","aae-mir-5119-5p","up-regulated","no","GO:0003008","System process",11,750,0.62,0.45,0.0096,"AAEL012979",NA,NA,NA,NA,NA,"Immunoglobulin domain",NA,"I-set","EGF-like domain","EGF-like domain","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.01772876696043,"System process"
"Q0IE99","Aedes aegypti","aae-mir-5119-5p","up-regulated","no","GO:0003008","System process",11,750,0.62,0.45,0.0096,"AAEL012977",NA,NA,NA,NA,"protein kinase activity","Immunoglobulin domain",NA,"I-set","Immunoglobulin I-set","Immunoglobulin I-set domain","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.01772876696043,"System process"
"Q17HA9","Aedes aegypti","aae-mir-5119-5p","up-regulated","no","GO:0003008","System process",11,750,0.62,0.45,0.0096,"AAEL002754",NA,NA,NA,"cell-cell adhesion","cell adhesion molecule binding","CD80-like C2-set immunoglobulin domain","KIRREL","C2-set_2,I-set,Ig_2,Ig_3,ig",NA,"Immunoglobulin domain","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes",2.01772876696043,"System process"
"A0A182GD72","Aedes albopictus","aal-mir-4728-5p","up-regulated","no","GOCC:0005622","Intracellular",101,8504,0.14,0.36,0.0028,"RP20_CCG007886","Protein cactus (TOLL pathway signalling).",NA,NA,"cellular response to tumor necrosis factor","NF-kappaB binding","Protein cactus (TOLL pathway signalling)","NFKBIA","Ank,Ank_2,Ank_3,Ank_4,Ank_5","Ankyrin repeat","Ankyrin repeat","Subcellular Location",NA,"stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes",2.55284196865778,"Intracellular"
"A0A182HE06","Aedes albopictus","aal-mir-4728-5p","up-regulated","no","GOCC:0005622","Intracellular",101,8504,0.14,0.36,0.0028,"RP20_CCG018728",NA,"Actin-binding cytoskeleton protein filamin",NA,"actin cytoskeleton organization","actin filament binding","Filamin-type immunoglobulin domains","cher","CH,Filamin","Filamin/ABP280 repeat-like","Filamin/ABP280 repeat","Subcellular Location",NA,"stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes",2.55284196865778,"Intracellular"
"A0A182HE06","Aedes albopictus","aal-mir-4728-5p","up-regulated","no","GO:0042221","Response to chemical",31,1351,0.43,0.48,0.0028,"RP20_CCG018728",NA,"Actin-binding cytoskeleton protein filamin",NA,"actin cytoskeleton organization","actin filament binding","Filamin-type immunoglobulin domains","cher","CH,Filamin","Filamin/ABP280 repeat-like","Filamin/ABP280 repeat","GO Biological Process",NA,"stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes",2.55284196865778,"Response to chemical"
"A0A182HE06","Aedes albopictus","aal-mir-4728-5p","up-regulated","no","GO:0010033","Response to organic substance",17,510,0.59,0.47,0.0075,"RP20_CCG018728",NA,"Actin-binding cytoskeleton protein filamin",NA,"actin cytoskeleton organization","actin filament binding","Filamin-type immunoglobulin domains","cher","CH,Filamin","Filamin/ABP280 repeat-like","Filamin/ABP280 repeat","GO Biological Process",NA,"stringdb","STRINGv12.0",7160,"asian tiger mosquito","STRING.7160.Aedes",2.1249387366083,"Response to organic substance"
