species,term_ID,term_description,observed_gene_count,background_gene_count,strength,signal,false_discovery_rate,matching_proteins_id_network,matching_proteins_labels_network,annotation,dataset,category_of_interest,enrichment_method,protein_db,taxon_id,assembly_name,stringdb_id,protein_name,gene_primary,cc_function,go_p,go_f
Aedes aegypti,GO:0042221,Response to chemical,66,1248,0.32,0.68,4.51e-06,Q17HG6,AAEL002690,AAEL002690-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,motor neuron axon guidance,NA
Aedes aegypti,GO:0042221,Response to chemical,66,1248,0.32,0.68,4.51e-06,Q17HS6,AAEL002594,AAEL002594-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,non-specific serine/threonine protein kinase,NA,NA,NA,ATP binding; protein serine/threonine kinase activity
Aedes aegypti,GO:0042221,Response to chemical,66,1248,0.32,0.68,4.51e-06,Q17I67,AAEL002451,Zinc finger protein.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,negative regulation of transcription by RNA polymerase II,"DNA-binding transcription factor activity, RNA polymerase II-specific; RNA polymerase II cis-regulatory region sequence-specific DNA binding; zinc ion binding"
Aedes aegypti,GO:0042221,Response to chemical,66,1248,0.32,0.68,4.51e-06,Q17IC7,AAEL002390,AAEL002390-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,"DNA-binding transcription factor activity, RNA polymerase II-specific; RNA polymerase II transcription regulatory region sequence-specific DNA binding; zinc ion binding"
Aedes aegypti,GO:0042221,Response to chemical,66,1248,0.32,0.68,4.51e-06,Q17K23,AAEL001798,AAEL001798-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,5572463,NA,NA,NA
Aedes aegypti,GO:0042221,Response to chemical,66,1248,0.32,0.68,4.51e-06,Q17MI1,AAEL001005,Calreticulin.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,Calreticulin,NA,"Molecular calcium-binding chaperone promoting folding, oligomeric assembly and quality control in the ER via the calreticulin/calnexin cycle. This lectin may interact transiently with almost all of the monoglucosylated glycoproteins that are synthesized in the ER",ERAD pathway; protein folding,calcium ion binding; carbohydrate binding; unfolded protein binding
Aedes aegypti,GO:0042221,Response to chemical,66,1248,0.32,0.68,4.51e-06,Q17MX6,AAEL000908,AAEL000908-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,NA
Aedes aegypti,GO:0042221,Response to chemical,66,1248,0.32,0.68,4.51e-06,Q17MX7,AAEL000891,AAEL000891-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,NA
Aedes aegypti,GO:0042221,Response to chemical,66,1248,0.32,0.68,4.51e-06,Q17N01,AAEL000860,AAEL000860-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,5567249,NA,NA,NA
Aedes aegypti,GO:0042221,Response to chemical,66,1248,0.32,0.68,4.51e-06,Q17NC1,AAEL000729,AAEL000729-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,regulation of translation,mRNA binding
Aedes aegypti,GO:0042221,Response to chemical,66,1248,0.32,0.68,4.51e-06,Q17NG8,AAEL000703,"Alpha-1,4 glucan phosphorylase; Phosphorylase is an important allosteric enzyme in carbohydrate metabolism. Enzymes from different sources differ in their regulatory mechanisms and in their natural substrates. However, all known phosphorylases share catalytic and structural properties.",GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,"Alpha-1,4 glucan phosphorylase",5565921,"Allosteric enzyme that catalyzes the rate-limiting step in glycogen catabolism, the phosphorolytic cleavage of glycogen to produce glucose-1-phosphate, and plays a central role in maintaining cellular and organismal glucose homeostasis",glycogen catabolic process,glycogen phosphorylase activity; pyridoxal phosphate binding
Aedes aegypti,GO:0042221,Response to chemical,66,1248,0.32,0.68,4.51e-06,Q17PG3,AAEL000324,Tyrosine-protein kinase drl.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,receptor protein-tyrosine kinase,NA,NA,axonogenesis; cell surface receptor protein tyrosine kinase signaling pathway; positive regulation of neuron projection development; positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction,ATP binding; protein kinase activity
Aedes aegypti,GO:0042221,Response to chemical,66,1248,0.32,0.68,4.51e-06,Q17PT9,AAEL000242,AAEL000242-PA; Belongs to the potassium channel family.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,action potential; protein homooligomerization,delayed rectifier potassium channel activity
Aedes aegypti,GO:0042221,Response to chemical,66,1248,0.32,0.68,4.51e-06,Q1HR69,Q1HR69_AEDAE,Heat shock cognate 70; Belongs to the heat shock protein 70 family.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,110680223,NA,NA,ATP binding; ATP-dependent protein folding chaperone
Aedes aegypti,GO:0042221,Response to chemical,66,1248,0.32,0.68,4.51e-06,Q1HRW3,AAEL002487,P53 regulated pa26 nuclear protein sestrin.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,cellular response to L-leucine; cellular response to leucine starvation; negative regulation of TORC1 signaling; positive regulation of macroautophagy; regulation of response to reactive oxygen species,"L-leucine binding; oxidoreductase activity, acting on peroxide as acceptor"
Aedes aegypti,GO:0017148,Negative regulation of translation,15,89,0.82,1.06,6.5e-06,Q16HG5,AAEL014033,AAEL014033-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,RNA binding
Aedes aegypti,GO:0017148,Negative regulation of translation,15,89,0.82,1.06,6.5e-06,Q16IY0,AAEL013510,AAEL013510-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,Protein Smaug,NA,NA,nuclear-transcribed mRNA poly(A) tail shortening; regulation of DNA-templated transcription,mRNA binding; translation repressor activity
Aedes aegypti,GO:0017148,Negative regulation of translation,15,89,0.82,1.06,6.5e-06,Q16M53,AAEL012420,AAEL012420-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,post-transcriptional regulation of gene expression,mRNA 3'-UTR binding
Aedes aegypti,GO:0017148,Negative regulation of translation,15,89,0.82,1.06,6.5e-06,Q16M54,AAEL012416,AAEL012416-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,NA
Aedes aegypti,GO:0017148,Negative regulation of translation,15,89,0.82,1.06,6.5e-06,Q16N83,AAEL012065,Cytoplasmic polyadenylation element binding protein (cpeb).,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,negative regulation of cytoplasmic translation,"mRNA 3'-UTR binding; mRNA regulatory element binding translation repressor activity; ribosome binding; translation factor activity, RNA binding"
Aedes aegypti,GO:0017148,Negative regulation of translation,15,89,0.82,1.06,6.5e-06,Q16VZ3,AAEL009400,AAEL009400-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,poly(A)-specific ribonuclease,NA,NA,NA,nucleic acid binding; poly(A)-specific ribonuclease activity
Aedes aegypti,GO:0017148,Negative regulation of translation,15,89,0.82,1.06,6.5e-06,Q170V1,AAEL007791,AAEL007791-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,NA
Aedes aegypti,GO:0017148,Negative regulation of translation,15,89,0.82,1.06,6.5e-06,Q174C4,AAEL006939,AAEL006939-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,Protein Smaug,NA,NA,nuclear-transcribed mRNA poly(A) tail shortening; regulation of DNA-templated transcription,mRNA binding; translation repressor activity
Aedes aegypti,GO:0017148,Negative regulation of translation,15,89,0.82,1.06,6.5e-06,Q177R3,AAEL006057,AAEL006057-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,regulation of translation,mRNA binding
Aedes aegypti,GO:0017148,Negative regulation of translation,15,89,0.82,1.06,6.5e-06,Q17C29,AAEL004715,AAEL004715-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,Anti-proliferative protein domain-containing protein,5565301,NA,negative regulation of cell population proliferation,NA
Aedes aegypti,GO:0017148,Negative regulation of translation,15,89,0.82,1.06,6.5e-06,Q17E15,AAEL003979,"Deadenylation factor EDEN-BP, putative.",GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,mRNA binding
Aedes aegypti,GO:0017148,Negative regulation of translation,15,89,0.82,1.06,6.5e-06,Q17IM8,AAEL002308,AAEL002308-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,mRNA binding; zinc ion binding
Aedes aegypti,GO:0017148,Negative regulation of translation,15,89,0.82,1.06,6.5e-06,Q17L66,AAEL001468,AAEL001468-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,negative regulation of translation,mRNA binding
Aedes aegypti,GO:0017148,Negative regulation of translation,15,89,0.82,1.06,6.5e-06,Q17L67,AAEL001454,AAEL001454-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,negative regulation of translation,mRNA binding
Aedes aegypti,GO:0017148,Negative regulation of translation,15,89,0.82,1.06,6.5e-06,Q17NC1,AAEL000729,AAEL000729-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,regulation of translation,mRNA binding
Aedes aegypti,GO:0045595,Regulation of cell differentiation,28,327,0.52,0.82,1.13e-05,J9EAF0,J9EAF0_AEDAE,AAEL017196-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,protein processing,metalloendopeptidase activity
Aedes aegypti,GO:0045595,Regulation of cell differentiation,28,327,0.52,0.82,1.13e-05,Q0C7B1,AAEL000093,AAEL000093-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,intracellular signal transduction,GTPase activator activity; zinc ion binding
Aedes aegypti,GO:0045595,Regulation of cell differentiation,28,327,0.52,0.82,1.13e-05,Q0IE98,AAEL012979,AAEL012979-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,NA
Aedes aegypti,GO:0045595,Regulation of cell differentiation,28,327,0.52,0.82,1.13e-05,Q0IE99,AAEL012977,AAEL012977-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,protein kinase activity
Aedes aegypti,GO:0045595,Regulation of cell differentiation,28,327,0.52,0.82,1.13e-05,Q16J72,GPROR76,Odorant receptor.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,Odorant receptor,GPRor76,NA,signal transduction,odorant binding; olfactory receptor activity
Aedes aegypti,GO:0045595,Regulation of cell differentiation,28,327,0.52,0.82,1.13e-05,Q16LU2,AAEL012517,AAEL012517-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,NA
Aedes aegypti,GO:0045595,Regulation of cell differentiation,28,327,0.52,0.82,1.13e-05,Q16RM1,AAEL010908,AAEL010908-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,NA
Aedes aegypti,GO:0045595,Regulation of cell differentiation,28,327,0.52,0.82,1.13e-05,Q16UC4,AAEL009947,"Homeotic antennapedia protein, putative.",GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,Homeotic protein antennapedia,NA,Sequence-specific transcription factor which is part of a developmental regulatory system that regulates segmental identity in the mesothorax. Provides cells with specific positional identities on the anterior-posterior axis,anterior/posterior pattern specification; negative regulation of transcription by RNA polymerase II,"DNA-binding transcription factor activity, RNA polymerase II-specific; RNA polymerase II cis-regulatory region sequence-specific DNA binding"
Aedes aegypti,GO:0045595,Regulation of cell differentiation,28,327,0.52,0.82,1.13e-05,Q16W03,AAEL009377,AAEL009377-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,small monomeric GTPase,5571900,NA,Rap protein signal transduction,GTP binding; GTPase activity
Aedes aegypti,GO:0045595,Regulation of cell differentiation,28,327,0.52,0.82,1.13e-05,Q16XQ1,AAEL008816,"Vesicular monoamine transporter, putative.",GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,aminergic neurotransmitter loading into synaptic vesicle,serotonin:sodium:chloride symporter activity
Aedes aegypti,GO:0045595,Regulation of cell differentiation,28,327,0.52,0.82,1.13e-05,Q16XT5,AAEL008774,AAEL008774-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,"DNA-binding transcription factor activity, RNA polymerase II-specific; RNA polymerase II cis-regulatory region sequence-specific DNA binding; zinc ion binding"
Aedes aegypti,GO:0045595,Regulation of cell differentiation,28,327,0.52,0.82,1.13e-05,Q16Y82,AAEL008622,AAEL008622-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,Stress-activated protein kinase JNK,NA,"Responds to activation by environmental stress and pro-inflammatory cytokines by phosphorylating a number of transcription factors, and thus regulates transcriptional activity",NA,ATP binding; MAP kinase activity; protein serine kinase activity
Aedes aegypti,GO:0045595,Regulation of cell differentiation,28,327,0.52,0.82,1.13e-05,Q16YG3,AAEL008554,AAEL008554-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,protein-tyrosine-phosphatase,NA,NA,cell differentiation; intracellular signal transduction; mitotic cell cycle,non-membrane spanning protein tyrosine phosphatase activity; phosphotyrosine residue binding
Aedes aegypti,GO:0045595,Regulation of cell differentiation,28,327,0.52,0.82,1.13e-05,Q16YG5,AAEL008552,AAEL008552-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,protein-tyrosine-phosphatase,NA,NA,cell differentiation; intracellular signal transduction; mitotic cell cycle,non-membrane spanning protein tyrosine phosphatase activity; phosphotyrosine residue binding
Aedes aegypti,GO:0045595,Regulation of cell differentiation,28,327,0.52,0.82,1.13e-05,Q16YG8,AAEL008528,AAEL008528-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,protein-tyrosine-phosphatase,NA,NA,anatomical structure morphogenesis; intracellular signal transduction; mitotic cell cycle; neuron development,non-membrane spanning protein tyrosine phosphatase activity; phosphotyrosine residue binding
Aedes aegypti,GO:0045595,Regulation of cell differentiation,28,327,0.52,0.82,1.13e-05,Q177S2,AAEL006038,AAEL006038-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,cytoskeleton organization; regulation of cell shape; regulation of transcription by RNA polymerase II,NA
Aedes aegypti,GO:0045595,Regulation of cell differentiation,28,327,0.52,0.82,1.13e-05,Q178N5,AAEL005832,AAEL005832-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,Programmed cell death protein 4,NA,NA,negative regulation of DNA-templated transcription,NA
Aedes aegypti,GO:0045595,Regulation of cell differentiation,28,327,0.52,0.82,1.13e-05,Q17C93,AAEL004651,Multiple ankyrin repeats single kh domain protein.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,innate immune response,NA
Aedes aegypti,GO:0045595,Regulation of cell differentiation,28,327,0.52,0.82,1.13e-05,Q17DL2,AAEL004133,AAEL004133-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,cell-cell adhesion,cell adhesion molecule binding
Aedes aegypti,GO:0045595,Regulation of cell differentiation,28,327,0.52,0.82,1.13e-05,Q17E44,AAEL003953,"Map/microtubule affinity-regulating kinase 2,4.",GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,MAP/microtubule affinity-regulating kinase 3,NA,"Serine/threonine-protein kinase. Involved in the specific phosphorylation of microtubule-associated proteins for MAP2 and MAP4. Phosphorylates the microtubule-associated protein MAPT/TAU. Phosphorylates CDC25C on 'Ser-216'. Regulates localization and activity of some histone deacetylases by mediating phosphorylation of HDAC7, promoting subsequent interaction between HDAC7 and 14-3-3 and export from the nucleus. Regulates localization and activity of MITF by mediating its phosphorylation, promoting subsequent interaction between MITF and 14-3-3 and retention in the cytosol. Negatively regulates the Hippo signaling pathway and antagonizes the phosphorylation of LATS1. Cooperates with DLG5 to inhibit the kinase activity of STK3/MST2 toward LATS1. Phosphorylates PKP2 and KSR1",intracellular signal transduction; microtubule cytoskeleton organization,ATP binding; protein serine/threonine kinase activity
Aedes aegypti,GO:0045595,Regulation of cell differentiation,28,327,0.52,0.82,1.13e-05,Q17FE8,AAEL003407,AAEL003407-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,mRNA 3'-UTR binding
Aedes aegypti,GO:0045595,Regulation of cell differentiation,28,327,0.52,0.82,1.13e-05,Q17FE9,AAEL003414,AAEL003414-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,NA
Aedes aegypti,GO:0045595,Regulation of cell differentiation,28,327,0.52,0.82,1.13e-05,Q17G69,AAEL003169,AAEL003169-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,cell-cell adhesion,cell adhesion molecule binding
Aedes aegypti,GO:0045595,Regulation of cell differentiation,28,327,0.52,0.82,1.13e-05,Q17GF2,AAEL003109,AAEL003109-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,GB1/RHD3-type G domain-containing protein,5577060,NA,NA,GTP binding; GTPase activity
