"uniprot_id","species","mirna","term_ID","term_description","observed_gene_count","background_gene_count","strength","signal","false_discovery_rate","matching_proteins_labels_network","annotation_stringdb","protein_name_uniprot","cc_function_uniprot","go_p_uniprot","go_f_uniprot","description_eggnog","preferred_name_eggnog","pfams_eggnog","interpro_description_ips","signature_description_ips","dataset","category_of_interest","enrichment_method","protein_db","taxon_id","assembly_name","stringdb_id"
"Q170V1","Aedes aegypti","aae-mir-34-5p","GO:0048523","Negative regulation of cellular process",69,1453,0.33,0.73,9.25e-07,"AAEL007791","AAEL007791-PA.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Q171J8","Aedes aegypti","aae-mir-34-5p","GO:0048523","Negative regulation of cellular process",69,1453,0.33,0.73,9.25e-07,"TOLL1A","Toll-like receptor; Belongs to the Toll-like receptor family.",NA,NA,"toll-like receptor signaling pathway","signaling receptor activity","Toll-like Receptor","Tl","LRRNT,LRR_5,LRR_8,TIR","Toll/interleukin-1 receptor homology (TIR) domain","TIR domain","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Q174C4","Aedes aegypti","aae-mir-34-5p","GO:0048523","Negative regulation of cellular process",69,1453,0.33,0.73,9.25e-07,"AAEL006939","AAEL006939-PA.","Protein Smaug",NA,"nuclear-transcribed mRNA poly(A) tail shortening; regulation of DNA-templated transcription","mRNA binding; translation repressor activity","Smaug protein","SAMD4B","PHAT,SAM_1","SMAUG/ZCCHC2-like, PHAT domain","SMAUG-like PHAT domain","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Q174S1","Aedes aegypti","aae-mir-34-5p","GO:0048523","Negative regulation of cellular process",69,1453,0.33,0.73,9.25e-07,"AAEL006783","Histone-lysine N-methyltransferase, H3 lysine-79 specific.","Histone-lysine N-methyltransferase, H3 lysine-79 specific","Histone methyltransferase that specifically trimethylates histone H3 to form H3K79me3. This methylation is required for telomere silencing and for the pachytene checkpoint during the meiotic cell cycle by allowing the recruitment of RAD9 to double strand breaks. Nucleosomes are preferred as substrate compared to free histone","DNA damage checkpoint signaling; DNA repair; methylation","histone H3K79 trimethyltransferase activity","Histone-lysine N-methyltransferase, H3 lysine-79 specific","DOT1L","DOT1","Histone-lysine N-methyltransferase DOT1 domain","Histone methylation protein DOT1","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Q175B9","Aedes aegypti","aae-mir-34-5p","GO:0048523","Negative regulation of cellular process",69,1453,0.33,0.73,9.25e-07,"AAEL006710","Nucleolysin tia-1.",NA,NA,NA,"RNA binding","Nucleolysin tia-1","TIAL1","RRM_1","RNA recognition motif domain","RNA recognition motif","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Q176B9","Aedes aegypti","aae-mir-34-5p","GO:0048523","Negative regulation of cellular process",69,1453,0.33,0.73,9.25e-07,"AAEL006447","GATA transcription factor (GATAb).",NA,NA,"cell fate commitment; negative regulation of transcription by RNA polymerase II; positive regulation of transcription by RNA polymerase II","DNA-binding transcription factor activity, RNA polymerase II-specific; RNA polymerase II cis-regulatory region sequence-specific DNA binding; zinc ion binding","zinc finger binding to DNA consensus sequence [AT]GATA[AG]","GATAd","GATA,zf-AD","Zinc finger, GATA-type","GATA zinc finger","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Q177R3","Aedes aegypti","aae-mir-34-5p","GO:0048523","Negative regulation of cellular process",69,1453,0.33,0.73,9.25e-07,"AAEL006057","AAEL006057-PA.",NA,NA,"regulation of translation","mRNA binding","RNA recognition motif","MSI1","RRM_1","RNA recognition motif domain","RNA recognition motif","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Q178K1","Aedes aegypti","aae-mir-34-5p","GO:0048523","Negative regulation of cellular process",69,1453,0.33,0.73,9.25e-07,"HR4","Hormone receptor-like in 4.",NA,NA,NA,"DNA-binding transcription factor activity; sequence-specific DNA binding; zinc ion binding","binding. It is involved in the biological process described with","Hr4","Hormone_recep,zf-C4","Nuclear hormone receptor, ligand-binding domain","Ligand-binding domain of nuclear hormone receptor","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Q178N5","Aedes aegypti","aae-mir-34-5p","GO:0048523","Negative regulation of cellular process",69,1453,0.33,0.73,9.25e-07,"AAEL005832","AAEL005832-PA.","Programmed cell death protein 4",NA,"negative regulation of DNA-templated transcription",NA,"Programmed cell death","PDCD4","MA3","Initiation factor eIF-4 gamma, MA3","MA3 domain","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Q179A9","Aedes aegypti","aae-mir-34-5p","GO:0048523","Negative regulation of cellular process",69,1453,0.33,0.73,9.25e-07,"AAEL005679","AAEL005679-PA.","non-specific serine/threonine protein kinase",NA,"intracellular signal transduction","ATP binding; protein serine/threonine kinase activity","Protein tyrosine kinase","CHEK1","Pkinase","Protein kinase domain","Protein kinase domain","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Q17BY7","Aedes aegypti","aae-mir-34-5p","GO:0048523","Negative regulation of cellular process",69,1453,0.33,0.73,9.25e-07,"AAEL004737","Lim domain binding protein.",NA,NA,NA,"LIM domain binding","LIM-domain binding protein","LDB2","LIM_bind","LIM interaction domain","LIM interaction domain (LID)","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Q17C29","Aedes aegypti","aae-mir-34-5p","GO:0048523","Negative regulation of cellular process",69,1453,0.33,0.73,9.25e-07,"AAEL004715","AAEL004715-PA.","Anti-proliferative protein domain-containing protein",NA,"negative regulation of cell population proliferation",NA,"BTG family","BTG1","BTG","Anti-proliferative protein","BTG family","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Q17C93","Aedes aegypti","aae-mir-34-5p","GO:0048523","Negative regulation of cellular process",69,1453,0.33,0.73,9.25e-07,"AAEL004651","Multiple ankyrin repeats single kh domain protein.",NA,NA,"innate immune response",NA,"Multiple ankyrin repeats single kh domain protein",NA,"Ank,Ank_2,Ank_3,Ank_4","Ankyrin repeat","Ankyrin repeat","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Q17D24","Aedes aegypti","aae-mir-34-5p","GO:0048523","Negative regulation of cellular process",69,1453,0.33,0.73,9.25e-07,"AAEL004351","AAEL004351-PC; Belongs to the protein kinase superfamily.","non-specific serine/threonine protein kinase",NA,"Wnt signaling pathway","ATP binding; protein serine/threonine kinase activity","Casein kinase 1 gamma C terminal","CSNK1G2","CK1gamma_C,Pkinase","Casein kinase 1 gamma C-terminal","Casein kinase 1 gamma C terminal","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Q17DB6","Aedes aegypti","aae-mir-34-5p","GO:0048523","Negative regulation of cellular process",69,1453,0.33,0.73,9.25e-07,"AAEL004255","Zinc finger protein.",NA,NA,"cell fate commitment","DNA-binding transcription repressor activity, RNA polymerase II-specific; N-methyltransferase activity; protein methyltransferase activity; RNA polymerase II cis-regulatory region sequence-specific DNA binding; S-adenosylmethionine-dependent methyltransferase activity; zinc ion binding","SET (Su(var)3-9, Enhancer-of-zeste, Trithorax) domain","PRDM1","SET,zf-C2H2","SET domain","PR domain zinc finger protein 2, PR domain","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Q17DL2","Aedes aegypti","aae-mir-34-5p","GO:0048523","Negative regulation of cellular process",69,1453,0.33,0.73,9.25e-07,"AAEL004133","AAEL004133-PA.",NA,NA,"cell-cell adhesion","cell adhesion molecule binding","Echinoid","igcm-1","C2-set_2,I-set,Ig_3,V-set,fn3,ig","Immunoglobulin V-set domain","Immunoglobulin V-set domain","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Q17E15","Aedes aegypti","aae-mir-34-5p","GO:0048523","Negative regulation of cellular process",69,1453,0.33,0.73,9.25e-07,"AAEL003979","Deadenylation factor EDEN-BP, putative.",NA,NA,NA,"mRNA binding","RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)","CELF3","RRM_1","RNA recognition motif domain","RNA recognition motif","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Q17E44","Aedes aegypti","aae-mir-34-5p","GO:0048523","Negative regulation of cellular process",69,1453,0.33,0.73,9.25e-07,"AAEL003953","Map/microtubule affinity-regulating kinase 2,4.","MAP/microtubule affinity-regulating kinase 3","Serine/threonine-protein kinase. Involved in the specific phosphorylation of microtubule-associated proteins for MAP2 and MAP4. Phosphorylates the microtubule-associated protein MAPT/TAU. Phosphorylates CDC25C on 'Ser-216'. Regulates localization and activity of some histone deacetylases by mediating phosphorylation of HDAC7, promoting subsequent interaction between HDAC7 and 14-3-3 and export from the nucleus. Regulates localization and activity of MITF by mediating its phosphorylation, promoting subsequent interaction between MITF and 14-3-3 and retention in the cytosol. Negatively regulates the Hippo signaling pathway and antagonizes the phosphorylation of LATS1. Cooperates with DLG5 to inhibit the kinase activity of STK3/MST2 toward LATS1. Phosphorylates PKP2 and KSR1","intracellular signal transduction; microtubule cytoskeleton organization","ATP binding; protein serine/threonine kinase activity","MAP microtubule affinity-regulating kinase",NA,"KA1,Pkinase","Protein kinase domain","Protein kinase domain","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Q17EB3","Aedes aegypti","aae-mir-34-5p","GO:0048523","Negative regulation of cellular process",69,1453,0.33,0.73,9.25e-07,"AAEL003861","AAEL003861-PA.",NA,NA,"animal organ development; developmental process involved in reproduction; neuron development; regulation of transcription by RNA polymerase II",NA,"Broad-Complex, Tramtrack and Bric a brac","chinmo","BTB,zf-C2H2,zf-C2H2_4","Zinc finger C2H2-type","Zinc finger, C2H2 type","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Q17EP1","Aedes aegypti","aae-mir-34-5p","GO:0048523","Negative regulation of cellular process",69,1453,0.33,0.73,9.25e-07,"AAEL003733","AAEL003733-PA; Belongs to the peptidase C19 family.","ubiquitinyl hydrolase 1",NA,"DNA damage response, signal transduction by p53 class mediator; protein deubiquitination; proteolysis; regulation of autophagy","cysteine-type deubiquitinase activity","Belongs to the peptidase C19 family","USP10","PAM2,UCH","Peptidase C19, ubiquitin carboxyl-terminal hydrolase","Ubiquitin carboxyl-terminal hydrolase","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Q17FE8","Aedes aegypti","aae-mir-34-5p","GO:0048523","Negative regulation of cellular process",69,1453,0.33,0.73,9.25e-07,"AAEL003407","AAEL003407-PA.",NA,NA,NA,"mRNA 3'-UTR binding","RNA recognition motif",NA,"RRM_1","RNA recognition motif domain","RNA recognition motif","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Q17FE9","Aedes aegypti","aae-mir-34-5p","GO:0048523","Negative regulation of cellular process",69,1453,0.33,0.73,9.25e-07,"AAEL003414","AAEL003414-PA.",NA,NA,NA,NA,"RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)",NA,"RRM_1",NA,NA,"GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Q17FU6","Aedes aegypti","aae-mir-34-5p","GO:0048523","Negative regulation of cellular process",69,1453,0.33,0.73,9.25e-07,"AAEL003292","AAEL003292-PA.",NA,NA,"signal transduction","GTPase activator activity","Slit-robo rho GTPase activating protein","SRGAP1","FCH,RhoGAP,SH3_1,SH3_2","SH3 domain","SH3 domain","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Q17FU7","Aedes aegypti","aae-mir-34-5p","GO:0048523","Negative regulation of cellular process",69,1453,0.33,0.73,9.25e-07,"AAEL003304","AAEL003304-PA.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Q17G69","Aedes aegypti","aae-mir-34-5p","GO:0048523","Negative regulation of cellular process",69,1453,0.33,0.73,9.25e-07,"AAEL003169","AAEL003169-PA.",NA,NA,"cell-cell adhesion","cell adhesion molecule binding","Immunoglobulin C-2 Type","igcm-1","C2-set_2,I-set,Ig_3,V-set,fn3",NA,"Immunoglobulin domain","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Q17I67","Aedes aegypti","aae-mir-34-5p","GO:0048523","Negative regulation of cellular process",69,1453,0.33,0.73,9.25e-07,"AAEL002451","Zinc finger protein.",NA,NA,"negative regulation of transcription by RNA polymerase II","DNA-binding transcription factor activity, RNA polymerase II-specific; RNA polymerase II cis-regulatory region sequence-specific DNA binding; zinc ion binding","zinc finger","ZEB2","Homeobox,zf-C2H2,zf-C2H2_6","Homeodomain","Homeodomain","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Q17IC7","Aedes aegypti","aae-mir-34-5p","GO:0048523","Negative regulation of cellular process",69,1453,0.33,0.73,9.25e-07,"AAEL002390","AAEL002390-PA.",NA,NA,NA,"DNA-binding transcription factor activity, RNA polymerase II-specific; RNA polymerase II transcription regulatory region sequence-specific DNA binding; zinc ion binding","C2H2-type zinc finger","Kr-h1","zf-C2H2,zf-C2H2_4,zf-met","Zinc finger C2H2-type","Zinc finger, C2H2 type","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Q17IL0","Aedes aegypti","aae-mir-34-5p","GO:0048523","Negative regulation of cellular process",69,1453,0.33,0.73,9.25e-07,"AAEL002287","Trans-prenyltransferase.",NA,NA,"isoprenoid biosynthetic process; pheromone biosynthetic process; ubiquinone biosynthetic process","prenyltransferase activity","Polyprenyl synthetase","PDSS1","polyprenyl_synt","Polyprenyl synthetase-like","Polyprenyl synthetase","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Q17IM8","Aedes aegypti","aae-mir-34-5p","GO:0048523","Negative regulation of cellular process",69,1453,0.33,0.73,9.25e-07,"AAEL002308","AAEL002308-PA.",NA,NA,NA,"mRNA binding; zinc ion binding","Zinc finger C-x8-C-x5-C-x3-H type (and similar)","ZFP36L2","Tis11B_N,zf-CCCH","Zinc finger, CCCH-type","Zinc finger C-x8-C-x5-C-x3-H type (and similar)","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Q17L66","Aedes aegypti","aae-mir-34-5p","GO:0048523","Negative regulation of cellular process",69,1453,0.33,0.73,9.25e-07,"AAEL001468","AAEL001468-PA.",NA,NA,"negative regulation of translation","mRNA binding","Nucleocytoplasmic shuttling protein for mRNA cap-binding EIF4E","Eif4enif1","EIF4E-T","Eukaryotic translation initiation factor 4E binding protein","Nucleocytoplasmic shuttling protein for mRNA cap-binding EIF4E","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Q17L67","Aedes aegypti","aae-mir-34-5p","GO:0048523","Negative regulation of cellular process",69,1453,0.33,0.73,9.25e-07,"AAEL001454","AAEL001454-PA.",NA,NA,"negative regulation of translation","mRNA binding","Nucleocytoplasmic shuttling protein for mRNA cap-binding EIF4E","Eif4enif1","EIF4E-T","Eukaryotic translation initiation factor 4E binding protein","Nucleocytoplasmic shuttling protein for mRNA cap-binding EIF4E","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Q17M41","Aedes aegypti","aae-mir-34-5p","GO:0048523","Negative regulation of cellular process",69,1453,0.33,0.73,9.25e-07,"AAEL001116","AAEL001116-PA.",NA,NA,NA,NA,NA,NA,"VGLL4",NA,NA,"GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Q17MX6","Aedes aegypti","aae-mir-34-5p","GO:0048523","Negative regulation of cellular process",69,1453,0.33,0.73,9.25e-07,"AAEL000908","AAEL000908-PA.",NA,NA,NA,NA,"Domain present in PSD-95, Dlg, and ZO-1/2.","DFNB31","PDZ","PDZ domain","PDZ domain","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Q17MX7","Aedes aegypti","aae-mir-34-5p","GO:0048523","Negative regulation of cellular process",69,1453,0.33,0.73,9.25e-07,"AAEL000891","AAEL000891-PA.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Q17NC1","Aedes aegypti","aae-mir-34-5p","GO:0048523","Negative regulation of cellular process",69,1453,0.33,0.73,9.25e-07,"AAEL000729","AAEL000729-PA.",NA,NA,"regulation of translation","mRNA binding","nucleic acid binding","MSI1","RRM_1",NA,NA,"GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
"Q17NT7","Aedes aegypti","aae-mir-34-5p","GO:0048523","Negative regulation of cellular process",69,1453,0.33,0.73,9.25e-07,"DNR1","AAEL000590-PA.","RING-type E3 ubiquitin transferase",NA,"animal organ morphogenesis; neuron differentiation; protein ubiquitination; ubiquitin-dependent protein catabolic process","ubiquitin-protein transferase activity; zinc ion binding","FERM C-terminal PH-like domain","dnr1","FERM_C,FERM_M,FERM_N,zf-C3HC4_3","FERM central domain","FERM central domain","GO Biological Process",NA,"stringdb","STRINGv12.0",7159,"yellow fever mosquito","STRING.7159.Aedes"
